126,R,28/06/2020 03:35 PM,16
979,DK,27/01/2022 02:53 PM,27
216,TA,16/02/2022 10:05 PM,6
419,DK,29/09/2021 05:46 PM,39
622,JN,07/02/2020 08:03 PM,59
997,DK,11/01/2022 03:44 PM,73
2,S,11/02/2021 01:34 PM,84
113,EOO,05/03/2021 06:14 AM,100
697,M,29/05/2021 02:04 PM,58
578,EQS,19/09/2020 04:43 AM,56
455,XL,07/06/2022 09:18 AM,88
862,W,20/02/2020 05:58 AM,30
188,XL,03/09/2020 11:24 PM,83
490,JN,18/02/2022 07:55 PM,68
585,HGK,06/02/2020 04:25 AM,48
953,D,27/05/2022 08:50 PM,95
401,B,22/08/2020 05:00 PM,10
43,HGK,16/06/2020 08:10 PM,27
953,D,27/05/2022 08:50 PM,93
839,M,09/04/2022 10:01 PM,90
542,D,23/03/2022 12:05 PM,5
370,HGK,02/09/2021 04:15 AM,24
254,E,10/04/2021 08:00 AM,39
332,D,03/10/2022 12:17 PM,50
421,XL,13/09/2020 11:40 PM,87
596,PBH,08/07/2021 08:59 PM,96
369,UJ,16/03/2021 07:47 PM,94
645,W,12/10/2022 10:26 PM,75
806,E,02/11/2020 12:09 PM,1
48,D,11/12/2020 12:31 PM,80
224,W,16/02/2020 01:40 PM,79
3,H,23/01/2021 02:20 PM,50
934,W,06/03/2020 08:21 PM,35
498,VQN,27/04/2022 05:41 PM,55
35,LN,04/08/2022 02:52 PM,12
525,W,11/05/2021 03:46 AM,5
444,XL,28/03/2022 03:18 PM,66
356,NT,04/10/2020 01:26 PM,23
130,VQN,04/06/2020 08:25 PM,15
795,MC,28/07/2021 01:34 AM,20
450,HGK,16/01/2022 05:28 AM,98
797,E,24/07/2021 01:10 AM,85
762,NT,06/05/2020 03:02 AM,12
151,M,19/09/2022 06:07 AM,17
204,JN,30/04/2020 11:08 PM,12
201,UJ,30/01/2021 07:16 AM,35
648,D,11/02/2021 07:56 PM,88
622,EQS,07/02/2020 08:03 PM,72
71,D,28/01/2021 11:34 PM,46
2,NT,11/02/2021 01:34 PM,54
537,I,04/01/2020 05:27 AM,93
862,MC,20/02/2020 05:58 AM,80
776,ZO,03/12/2021 02:19 PM,44
518,YOJ,22/02/2022 09:19 AM,100
899,W,18/11/2022 06:33 AM,61
518,HGK,22/02/2022 09:19 AM,21
262,UJ,26/01/2022 01:38 PM,19
101,JN,22/12/2020 05:59 AM,91
753,NT,03/09/2020 06:06 AM,47
923,S,29/12/2020 03:48 AM,62
706,EQS,12/12/2020 06:29 PM,70
532,I,20/02/2021 07:10 PM,70
873,TA,12/01/2022 06:58 PM,81
204,UJ,30/04/2020 11:08 PM,36
601,P,20/05/2022 04:16 AM,60
37,B,19/07/2022 06:42 PM,59
5,D,07/06/2022 11:26 AM,59
887,REU,14/10/2021 06:05 AM,72
534,F,21/08/2020 09:24 PM,77
877,LN,24/11/2022 04:29 AM,8
295,MC,08/09/2020 01:58 AM,7
554,W,15/06/2022 10:37 PM,92
1000,EOO,18/10/2020 10:56 AM,14
251,BSM,12/11/2021 01:01 AM,22
317,ZO,14/01/2020 11:23 AM,22
989,EQS,19/11/2021 02:40 PM,28
984,W,24/09/2021 08:57 PM,10
890,H,31/05/2022 01:35 AM,9
63,P,25/08/2022 12:08 PM,79
934,BSM,06/03/2020 08:21 PM,36
22,I,07/01/2021 07:15 PM,21
506,XH,16/03/2021 06:29 PM,63
56,H,23/11/2022 02:33 AM,23
443,I,14/05/2021 04:31 AM,59
884,E,28/09/2022 11:04 PM,50
377,I,01/06/2021 11:49 PM,34
122,UJ,02/03/2020 07:55 PM,13
75,UJ,24/11/2020 08:32 PM,53
593,F,04/12/2020 04:43 AM,70
673,S,08/01/2022 07:32 PM,23
4,REU,29/10/2022 04:58 AM,47
400,XL,12/12/2022 03:58 PM,66
344,XH,25/03/2020 06:19 AM,92
32,TA,26/02/2020 08:36 PM,15
295,XL,08/09/2020 01:58 AM,15
762,LN,06/05/2020 03:02 AM,93
843,I,03/02/2021 08:37 AM,90
665,B,28/05/2021 09:25 PM,23
938,VQN,03/05/2020 02:02 PM,18
851,W,02/07/2022 02:57 PM,68
522,DK,06/08/2020 12:04 PM,21
664,B,26/08/2022 06:53 PM,57
99,UJ,03/12/2021 01:53 AM,86
733,M,03/02/2020 11:38 AM,42
798,H,19/09/2020 03:43 PM,57
64,R,20/06/2022 11:53 AM,34
257,DK,14/06/2020 02:54 AM,36
13,NT,09/01/2021 07:42 PM,42
447,F,06/02/2022 11:52 AM,80
580,XH,02/04/2021 07:52 PM,71
142,K,05/07/2020 09:10 PM,25
763,S,29/12/2021 09:33 PM,67
749,D,07/05/2022 07:54 AM,42
838,P,11/11/2021 10:18 PM,95
434,XL,28/09/2020 02:07 AM,86
438,XH,14/02/2021 06:35 AM,15
411,VQN,22/02/2021 06:27 AM,22
230,D,04/07/2022 04:10 PM,6
424,VQN,12/05/2021 02:01 AM,99
525,ZO,11/05/2021 03:46 AM,28
298,E,03/07/2022 02:22 PM,5
356,TA,04/10/2020 01:26 PM,92
376,E,01/01/2021 11:32 AM,1
826,HGK,14/06/2020 12:56 PM,100
84,MC,21/06/2022 05:17 PM,45
347,S,06/10/2022 08:34 PM,59
658,M,11/04/2020 01:09 AM,47
742,ZO,03/02/2020 07:23 AM,81
938,M,03/05/2020 02:02 PM,72
801,LN,28/07/2020 08:28 PM,48
623,P,22/06/2021 05:37 PM,36
198,PBH,06/10/2021 02:38 PM,45
456,H,04/03/2020 05:19 PM,86
221,S,14/08/2021 08:02 AM,24
651,P,23/11/2022 03:39 PM,4
939,M,19/02/2020 01:13 AM,57
242,F,17/10/2022 01:17 PM,90
62,DK,14/07/2021 06:35 PM,95
955,P,23/11/2022 03:49 AM,18
472,JN,30/12/2022 05:56 PM,61
528,PBH,16/01/2022 07:03 AM,94
626,F,12/05/2020 11:53 PM,52
2,YOJ,11/02/2021 01:34 PM,52
904,XL,29/04/2020 09:27 PM,33
106,ZO,27/12/2020 02:16 PM,62
918,XL,19/02/2020 06:05 PM,97
239,XH,21/07/2020 06:54 AM,97
826,R,14/06/2020 12:56 PM,34
704,JN,27/12/2021 07:16 PM,62
480,D,30/03/2022 08:59 PM,18
687,MC,16/05/2020 01:56 AM,27
329,W,03/07/2020 02:05 AM,41
978,W,03/12/2020 02:30 PM,70
607,I,03/06/2021 11:18 PM,43
105,S,01/09/2022 04:51 PM,51
196,P,29/07/2020 05:56 AM,84
38,UJ,21/08/2022 11:58 PM,31
49,UJ,05/02/2022 09:42 PM,68
296,REU,06/09/2021 03:29 PM,71
395,XH,21/11/2020 04:23 PM,63
222,D,10/02/2020 01:14 AM,33
138,D,16/11/2022 12:34 PM,29
697,I,29/05/2021 02:04 PM,70
705,NT,20/05/2021 01:33 AM,30
711,JN,19/07/2020 02:30 AM,82
130,F,04/06/2020 08:25 PM,72
259,TA,14/04/2020 03:47 AM,57
692,R,04/09/2020 01:52 PM,92
109,JN,29/08/2020 05:37 PM,98
717,M,18/12/2022 04:54 AM,90
946,EOO,15/07/2020 03:41 PM,5
797,NT,24/07/2021 01:10 AM,91
364,ZO,04/03/2022 10:51 AM,65
989,W,19/11/2021 02:40 PM,65
77,ZO,02/04/2022 05:48 AM,95
432,D,27/08/2021 09:04 PM,4
647,R,31/07/2021 09:31 AM,97
764,R,29/05/2022 06:12 PM,73
563,B,27/03/2021 09:20 AM,18
708,YOJ,14/07/2022 07:21 PM,30
391,P,10/06/2022 11:43 AM,3
142,LN,05/07/2020 09:10 PM,77
164,H,18/11/2022 12:38 AM,56
357,PBH,08/08/2022 05:28 PM,23
488,F,29/10/2020 02:25 AM,58
624,PBH,18/05/2021 09:31 PM,42
333,NT,15/12/2020 10:35 AM,7
830,S,26/03/2021 07:47 AM,57
141,R,19/01/2021 10:44 PM,8
537,BSM,04/01/2020 05:27 AM,9
273,REU,17/10/2021 10:11 AM,89
609,M,03/12/2022 05:35 PM,72
721,JN,21/06/2021 08:05 PM,51
944,JN,14/11/2022 05:00 PM,38
335,MC,12/06/2020 07:32 AM,39
631,NT,17/10/2020 12:46 PM,0
349,YOJ,18/06/2021 07:43 PM,37
473,R,20/07/2022 04:07 PM,82
188,BSM,03/09/2020 11:24 PM,13
766,I,15/06/2020 01:45 PM,57
948,REU,27/03/2020 06:00 PM,74
625,XH,31/05/2021 11:01 AM,9
267,M,19/05/2022 03:36 PM,55
130,TA,04/06/2020 08:25 PM,7
838,PBH,11/11/2021 10:18 PM,95
322,M,05/11/2022 05:52 AM,22
736,DK,13/05/2021 08:18 AM,92
254,D,10/04/2021 08:00 AM,41
697,K,29/05/2021 02:04 PM,60
994,LN,27/03/2021 12:25 PM,17
605,UJ,02/04/2020 03:52 PM,74
786,REU,04/12/2022 05:07 PM,31
715,ZO,02/06/2021 11:06 AM,70
922,I,26/08/2022 12:28 PM,66
372,I,14/05/2022 07:48 PM,90
114,NT,01/11/2022 06:38 AM,75
456,ZO,04/03/2020 05:19 PM,88
877,EOO,24/11/2022 04:29 AM,5
540,ZO,16/12/2022 05:01 AM,72
480,HGK,30/03/2022 08:59 PM,57
686,M,18/05/2021 09:45 AM,43
528,JN,16/01/2022 07:03 AM,81
800,W,18/03/2022 11:57 AM,45
44,K,16/02/2020 12:15 AM,79
503,PBH,05/08/2022 03:06 AM,67
96,XL,09/10/2021 01:50 AM,33
11,NT,22/03/2022 07:52 AM,81
203,JN,08/09/2021 03:57 PM,44
828,HGK,23/03/2020 07:20 PM,13
994,M,27/03/2021 12:25 PM,79
904,REU,29/04/2020 09:27 PM,92
290,BSM,29/06/2020 12:07 AM,4
921,MC,11/03/2022 10:26 AM,92
983,XH,21/06/2020 02:36 PM,50
737,REU,01/04/2021 11:41 AM,67
676,K,27/06/2020 07:13 PM,80
408,XH,27/11/2021 06:16 PM,85
648,B,11/02/2021 07:56 PM,78
1000,REU,18/10/2020 10:56 AM,27
806,VQN,02/11/2020 12:09 PM,89
885,K,02/07/2021 04:49 PM,30
925,P,20/06/2022 01:15 PM,53
77,P,02/04/2022 05:48 AM,13
815,B,11/09/2021 09:26 PM,26
717,EQS,18/12/2022 04:54 AM,94
624,BSM,18/05/2021 09:31 PM,75
244,HGK,23/09/2021 12:34 PM,0
318,PBH,16/07/2021 11:33 AM,8
606,EQS,07/01/2021 05:08 PM,62
22,EOO,07/01/2021 07:15 PM,74
918,H,19/02/2020 06:05 PM,85
723,JN,25/01/2021 07:09 AM,0
136,VQN,07/02/2021 12:59 PM,96
660,TA,14/01/2020 10:12 AM,0
709,I,21/10/2020 03:18 PM,4
567,R,04/02/2022 12:39 PM,54
709,M,21/10/2020 03:18 PM,19
635,H,05/07/2022 02:17 PM,54
762,EOO,06/05/2020 03:02 AM,0
514,M,26/11/2021 06:45 AM,64
936,PBH,01/11/2020 04:39 AM,10
374,EQS,14/07/2022 01:16 AM,33
959,K,01/03/2020 08:53 PM,77
119,YOJ,11/08/2022 07:55 PM,62
300,YOJ,30/05/2021 06:12 PM,94
477,M,19/05/2020 04:59 AM,45
750,PBH,11/06/2022 05:28 AM,52
948,JN,27/03/2020 06:00 PM,98
97,S,25/09/2020 03:32 AM,38
348,TA,16/05/2020 07:31 AM,55
44,K,16/02/2020 12:15 AM,81
694,BSM,22/01/2020 07:25 AM,100
502,VQN,10/06/2022 03:41 AM,59
526,PBH,02/10/2021 12:26 PM,67
485,B,06/10/2020 01:07 PM,87
176,YOJ,19/03/2022 07:48 PM,99
843,MC,03/02/2021 08:37 AM,47
986,M,30/12/2022 04:45 AM,72
867,ZO,12/09/2021 12:25 PM,42
108,HGK,17/06/2020 04:09 AM,34
238,M,15/11/2021 10:27 AM,7
332,NT,03/10/2022 12:17 PM,36
855,F,19/09/2021 11:44 PM,46
567,I,04/02/2022 12:39 PM,27
292,PBH,06/09/2020 09:27 AM,29
494,R,14/04/2021 04:27 PM,59
604,ZO,08/07/2022 05:18 AM,6
223,UJ,12/10/2020 02:14 AM,21
737,TA,01/04/2021 11:41 AM,98
909,H,30/09/2022 09:03 AM,30
887,F,14/10/2021 06:05 AM,51
19,P,05/02/2020 06:01 PM,52
773,H,29/04/2020 05:37 AM,26
97,LN,25/09/2020 03:32 AM,75
203,PBH,08/09/2021 03:57 PM,35
299,NT,07/12/2022 01:28 PM,69
47,ZO,24/05/2021 11:46 PM,88
307,B,11/01/2021 09:30 PM,49
415,M,23/01/2020 01:12 PM,89
383,EOO,15/03/2022 05:29 PM,26
772,TA,30/07/2021 11:20 PM,31
122,UJ,02/03/2020 07:55 PM,87
276,VQN,13/03/2020 09:14 PM,28
809,F,11/08/2022 02:48 AM,77
277,TA,04/05/2022 07:55 PM,65
34,UJ,24/10/2021 10:05 PM,46
87,MC,24/09/2021 12:50 PM,87
247,D,14/09/2021 09:38 PM,45
22,YOJ,07/01/2021 07:15 PM,78
218,YOJ,25/08/2022 01:33 PM,83
951,E,25/05/2021 09:50 AM,14
866,M,18/05/2020 11:30 PM,88
747,VQN,06/08/2022 03:28 AM,33
971,ZO,01/05/2021 03:08 AM,65
376,NT,01/01/2021 11:32 AM,29
62,LN,14/07/2021 06:35 PM,83
465,H,16/10/2022 12:59 PM,12
55,REU,30/10/2020 10:38 AM,51
677,LN,23/09/2020 05:50 AM,56
47,W,24/05/2021 11:46 PM,8
627,VQN,09/07/2021 07:44 AM,64
439,W,15/09/2021 05:24 PM,39
883,B,29/06/2021 11:45 PM,5
676,DK,27/06/2020 07:13 PM,77
456,H,04/03/2020 05:19 PM,8
705,E,20/05/2021 01:33 AM,76
272,DK,18/04/2022 02:10 PM,90
542,I,23/03/2022 12:05 PM,79
307,XL,11/01/2021 09:30 PM,95
480,TA,30/03/2022 08:59 PM,91
623,S,22/06/2021 05:37 PM,64
932,XH,04/10/2022 03:27 AM,39
899,TA,18/11/2022 06:33 AM,4
129,I,30/01/2021 11:01 PM,45
403,E,11/12/2022 02:19 AM,99
753,XL,03/09/2020 06:06 AM,80
353,EOO,11/09/2021 08:55 AM,97
102,K,07/08/2022 09:43 PM,62
989,XH,19/11/2021 02:40 PM,36
846,MC,03/01/2022 02:37 PM,80
601,NT,20/05/2022 04:16 AM,45
710,PBH,06/12/2020 01:30 PM,16
225,E,21/11/2020 04:46 PM,34
870,EQS,17/06/2022 11:11 AM,68
403,REU,11/12/2022 02:19 AM,63
739,H,01/10/2021 04:19 PM,42
632,XH,10/04/2022 11:38 AM,22
523,EOO,14/05/2020 11:23 PM,41
136,XH,07/02/2021 12:59 PM,44
970,JN,13/01/2020 04:18 AM,67
858,REU,04/01/2021 09:51 PM,57
681,D,14/12/2021 06:27 AM,75
715,XL,02/06/2021 11:06 AM,28
521,EQS,20/04/2020 11:27 AM,26
81,MC,17/02/2021 09:53 AM,35
83,LN,03/06/2022 05:49 PM,81
826,TA,14/06/2020 12:56 PM,85
229,HGK,20/07/2021 03:44 PM,16
128,HGK,27/10/2022 01:21 AM,20
63,XH,25/08/2022 12:08 PM,61
61,W,13/12/2022 11:04 PM,8
194,B,11/09/2021 10:22 AM,20
318,S,16/07/2021 11:33 AM,85
269,NT,15/12/2021 05:33 AM,83
85,XH,11/11/2021 05:35 AM,9
991,ZO,21/06/2021 11:16 PM,4
210,EOO,20/04/2021 01:24 PM,47
273,PBH,17/10/2021 10:11 AM,44
204,DK,30/04/2020 11:08 PM,83
431,M,23/10/2021 09:22 PM,19
814,E,18/10/2021 04:07 AM,41
825,B,21/01/2020 11:22 AM,84
855,R,19/09/2021 11:44 PM,29
376,R,01/01/2021 11:32 AM,46
889,F,07/09/2022 06:14 AM,10
15,ZO,30/11/2022 05:27 PM,34
4,UJ,29/10/2022 04:58 AM,52
917,EQS,05/02/2022 07:01 PM,4
185,REU,05/02/2022 07:07 AM,79
853,JN,06/03/2020 04:21 AM,20
768,I,13/01/2021 07:22 PM,61
856,BSM,14/09/2020 06:36 AM,94
307,F,11/01/2021 09:30 PM,39
160,REU,30/08/2021 05:08 PM,80
631,E,17/10/2020 12:46 PM,10
617,H,01/09/2022 09:57 AM,10
295,UJ,08/09/2020 01:58 AM,75
922,LN,26/08/2022 12:28 PM,36
608,B,20/03/2022 09:13 PM,58
139,K,25/11/2020 11:03 PM,93
213,D,22/11/2022 03:30 PM,27
496,JN,10/04/2022 03:55 AM,94
574,F,15/04/2022 02:39 AM,15
